Year,Make,Model,Mileage,Body style,Gearbox,Hand drive,Engine,Color,Custom cleared,Price
2018,Mazda,CX5,18358 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 5 500
2019,Toyota,Camry,45000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 29 600
2015,Mercedes-Benz,GL 350,75000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 42 000
2018,Ford,Focus,119554 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 2 200
2020,Nissan,Altima,47861 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 4 850
2018,Toyota,Corolla,19836 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 500
2016,BMW,M5,23814 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 12 300
2017,Toyota,Camry,37000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 17 200
2021,Toyota,Corolla,16825 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 6 900
2019,Kia,Optima,59000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 21 800
2020,Kia,Forte,56330 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 12 000
2020,Kia,K5,18000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 29 500
2022,BMW,M2,23000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 26 000
2019,Toyota,Rav 4,18236 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 7 100
2018,Audi,A3,75643 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Այլ գույն, մաքսազերծված չ,$ 15 000
2019,Nissan,Pathfinder,39900 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,Պայմ.
2021,Lexus,RX 450h F Sport,23390 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 27 000
2018,Honda,Pilot,19247 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 10 300
2007,BMW,X3,280000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, Մաքսազերծված,$ 8 700
2019,Nissan,Rogue,40000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 18 000
2021,Mazda,3,18652 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 5 400
2020,Toyota,Camry,35527 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 19 000
2017,Lexus,GX 460,21934 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 19 200
2018,Hyundai,Tucson,17935 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 5 500
2017,Nissan,Rogue,19973 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 4 100
2019,BMW,X3,39106 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 700
2016,Mercedes-Benz,C 300,56000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 18 500
2019,Chevrolet,Camaro,18345 կմ , Կուպե, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 8 600
2020,Kia,Forte,23718 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 5 800
2018,Tesla,Model 3,48000 մղոն , Սեդան, Ավտոմատ, Ձախ, Էլեկտրական, Սև, Մաքսազերծված,$ 32 000
2022,Jeep,Wagoner,15 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Հիբրիդ, Մոխրագույն, մաքսազերծված չ,$ 170 000
2022,Subaru,XV Crosstrek,7500 կմ , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 7 000
2018,Hyundai,Sonata,37382 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 10 500
2016,Mercedes-Benz,C 300,21934 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 7 300
2021,Lexus,LX 570,16952 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 60 100
2018,Chevrolet,Cruze,29000 կմ , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, Մաքսազերծված,$ 10 800
2017,Subaru,Outback,118000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 4 800
2019,Ford,F150,16432 կմ , Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 13 100
2016,BMW,M4,48000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 18 000
2019,Toyota,Camry,23900 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 11 000
2018,Toyota,Camry,88000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 39 800
2016,Mercedes-Benz,C 300,21735 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 7 300
2022,Honda,HR-V,16374 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 15 200
2017,Honda,Accord,18000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 200
2005,Mercedes-Benz,S 55 AMG,149000 կմ , Սեդան, Ավտոմատ, Ձախ, Գազ, Սպիտակ, Մաքսազերծված,$ 15 500
2016,Dodge,Dart,63661 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 6 300
2019,Chevrolet,Volt,54600 մղոն , Սեդան, Ավտոմատ, Ձախ, Էլեկտրական, Սև, մաքսազերծված չ,$ 7 000
2017,Mercedes-Benz,GLE 350,31000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 43 500
2021,Subaru,Outback,15000 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 39 000
2019,Audi,A5,18000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 8 000
2019,Volkswagen,Jetta,18346 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 300
2018,Hyundai,Kona,66699 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 5 800
2018,Kia,Optima,38500 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 4 800
2002,Mercedes-Benz,E 240,165000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, Մաքսազերծված,֏ 4 500 000
2017,Toyota,Corolla,68852 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 10 900
2021,Tesla,Model Y,16854 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 29 500
2018,Tesla,Model 3,47900 մղոն , Սեդան, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ, մաքսազերծված չ,$ 13 250
2011,Mercedes-Benz,G 500,123000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 57 000
2019,Hyundai,Tucson,18294 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 6 100
2017,Subaru,Forester,22731 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 300
2012,Honda,Elysion,112000 կմ , Մինիվեն / Միկրոավտոբուս, Ավտոմատ, Աջ, Բենզին, Սպիտակ, Մաքսազերծված,$ 23 500
2019,Hyundai,Kona,54000 մղոն , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 23 000
2019,Volkswagen,Jetta,44038 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 6 200
2016,Audi,A6,22847 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 6 300
2005,Mercedes-Benz,S 550,145000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, Մաքսազերծված,$ 13 500
2010,BMW,535,240000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 13 800
2019,Toyota,Corolla,21000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 12 000
2020,Kia,Sportage,49005 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 15 900
2017,BMW,X5,18632 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 14 300
2017,Nissan,Rogue,36000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 6 200
2020,Mazda,CX9,44711 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 10 300
2017,Nissan,Sentra,20769 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 2 700
2019,Ford,Fiesta,22291 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 2 300
2019,Lexus,RX 350,24123 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 17 000
2013,BMW,650,80000 կմ , Կուպե, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 38 000
2017,Ford,Escape,19374 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 200
2016,Kia,Forte,81405 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 3 100
2017,Toyota,Sienna,19827 կմ , Մինիվեն / Միկրոավտոբուս, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 200
2020,Mazda,CX5,20010 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 6 900
2012,Toyota,Camry,106000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, Մաքսազերծված,$ 15 500
2022,Kia,K5,16372 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 11 300
2016,Dodge,Charger,23914 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 5 900
2017,Kia,Forte,51000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 2 800
2016,Honda,Pilot,23947 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 500
2017,Nissan,Altima,32624 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 000
2012,Toyota,Camry,80000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 16 500
2021,Hyundai,Elantra,20780 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 9 700
2018,Mercedes-Benz,C 300,17000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 35 900
2016,Audi,A3,63800 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 14 000
2017,Honda,Accord,102000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 18 300
2017,Chevrolet,Cruze,66500 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 800
2021,Tesla,Model 3,16493 կմ , Սեդան, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ, մաքսազերծված չ,$ 17 400
2019,Hyundai,Tucson,51189 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 15 500
2020,Nissan,Sentra,19347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 4 200
2019,Mercedes-Benz,A 220,18345 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 12 500
2019,Toyota,Camry,28300 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 28 000
2016,Hyundai,Tucson,21934 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 700
2017,Hyundai,Sonata,21785 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 300
2020,Mercedes-Benz,C 300,15600 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 14 200
2021,Hyundai,Kona,2000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 7 000
2018,Nissan,Rogue,23000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 700
2017,Chevrolet,Impala,115000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 2 300
2020,Jeep,Cherokee,18347 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 5 700
2018,Honda,Accord,18345 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 6 200
2021,Mazda,CX5,16824 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 7 400
2020,BMW,840,18345 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 34 000
2017,Kia,Sportage,61000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 5 300
2019,Toyota,Camry,48537 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 18 200
2021,Mazda,CX5,16998 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 10 300
2021,Kia,Forte,8000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 6 000
2016,Audi,A3,70000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 000
2018,Nissan,Rogue,27000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 000
2020,Hyundai,Sonata,16319 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 17 000
2018,Toyota,Rav 4,57600 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Բալագույն, մաքսազերծված չ,$ 9 000
2017,Nissan,Sentra,60000 մղոն , Սեդան, Մեխանիկական, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 2 700
2009,Chevrolet,HHR,120000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կանաչ, Մաքսազերծված,$ 5 500
2022,Ford,Edge,7200 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 16 000
2019,Volkswagen,Jetta,18347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 300
2017,Ford,Fusion,57000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 17 500
2017,Kia,Optima,19982 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 700
2020,Volkswagen,Tiguan,16866 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 000
2022,Nissan,Sentra,16935 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 7 100
2018,Infiniti,QX60,23360 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 10 200
2019,Mazda,6,25489 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 10 700
2001,BMW,323,155000 մղոն , Կուպե, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, Մաքսազերծված,$ 6 500
2021,Hyundai,Sonata,16847 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 10 200
2018,Mercedes-Benz,GLE 43 AMG,42000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 90 000
2016,Hyundai,Sonata,32400 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 000
2019,Kia,Rio,23996 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 900
2020,Honda,Passport,14900 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Այլ գույն, մաքսազերծված չ,$ 13 000
2017,Kia,Sportage,23914 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 6 200
2019,Volkswagen,Jetta,82526 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 9 200
2016,Land,Rover Discovery Sport,23914 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 9 200
2016,Lexus,IS 200,21934 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 500
2018,Subaru,Impreza,25000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 000
2020,Mercedes-Benz,C 300,18247 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 14 100
2018,Audi,Q5,17625 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 7 100
2020,Jeep,Cherokee,18347 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 5 700
